ThermodayNum;DatePoseX;DateF;DateTime;HeureNum;HeureFactor;mois;annee;nightday;DateNum;Surface;Shelter;MeanNR;Day;Heat_Day;SMR_VB;EWL_VB;SMR_VS;EWL_VS;SMR_VA;EWL_VA;SMR_VL;EWL_VL;SMR_VAm;EWL_VAm
39;07/08/2003;07/08/2003;07/08/2003 13:01;13;13:01;aoû;2003;D;39;52;25;29.33333333;07/08/2003;VHD;;;;;;;;;;
39;07/08/2003;07/08/2003;07/08/2003 14:01;14;14:01;aoû;2003;D;39;55.5;25.5;30.41666667;07/08/2003;VHD;;;;;;;;;;
39;07/08/2003;07/08/2003;07/08/2003 15:01;15;15:01;aoû;2003;D;39;57.5;26;30.58333333;07/08/2003;VHD;;;;;;;;;;
39;07/08/2003;07/08/2003;07/08/2003 16:01;16;16:01;aoû;2003;D;39;57;26;30.91666667;07/08/2003;VHD;;;;;;;;;;
39;07/08/2003;07/08/2003;07/08/2003 17:01;17;17:01;aoû;2003;D;39;54.5;26.5;31.41666667;07/08/2003;VHD;;;;;;;;;;
39;07/08/2003;07/08/2003;07/08/2003 18:01;18;18:01;aoû;2003;D;39;50.5;26.5;31.5;07/08/2003;VHD;;;;;;;;;;
39;07/08/2003;07/08/2003;07/08/2003 19:01;19;19:01;aoû;2003;D;39;44.5;26.5;31.25;07/08/2003;VHD;;;;;;;;;;
39;07/08/2003;07/08/2003;07/08/2003 20:01;20;20:01;aoû;2003;D;39;36;27;29.66666667;07/08/2003;VHD;;;;;;;;;;
39;07/08/2003;07/08/2003;07/08/2003 21:01;21;21:01;aoû;2003;D;39;30.5;27;29.75;07/08/2003;VHD;;;;;;;;;;
39;07/08/2003;07/08/2003;07/08/2003 22:01;22;22:01;aoû;2003;N;39;28;27;29.41666667;07/08/2003;VHD;;;;;;;;;;
39;07/08/2003;07/08/2003;07/08/2003 23:01;23;23:01;aoû;2003;N;39;26;26.5;28.75;07/08/2003;VHD;;;;;;;;;;
39;08/08/2003;08/08/2003;08/08/2003 00:01;0;00:01;aoû;2003;N;40;24;26.5;28.08333333;07/08/2003;VHD;;;;;;;;;;
39;08/08/2003;08/08/2003;08/08/2003 01:01;1;01:01;aoû;2003;N;40;23.5;26;27.58333333;07/08/2003;VHD;;;;;;;;;;
39;08/08/2003;08/08/2003;08/08/2003 02:01;2;02:01;aoû;2003;N;40;26;26;27.41666667;07/08/2003;VHD;;;;;;;;;;
39;08/08/2003;08/08/2003;08/08/2003 03:01;3;03:01;aoû;2003;N;40;25;26;27.33333333;07/08/2003;VHD;;;;;;;;;;
39;08/08/2003;08/08/2003;08/08/2003 04:01;4;04:01;aoû;2003;N;40;23.5;26;26.91666667;07/08/2003;VHD;;;;;;;;;;
39;08/08/2003;08/08/2003;08/08/2003 05:01;5;05:01;aoû;2003;N;40;23.5;25.5;26.58333333;07/08/2003;VHD;;;;;;;;;;
39;08/08/2003;08/08/2003;08/08/2003 06:01;6;06:01;aoû;2003;N;40;22.5;25.5;26.41666667;07/08/2003;VHD;;;;;;;;;;
39;08/08/2003;08/08/2003;08/08/2003 07:01;7;07:01;aoû;2003;N;40;21.5;25;26.25;07/08/2003;VHD;;;;;;;;;;
39;08/08/2003;08/08/2003;08/08/2003 08:01;8;08:01;aoû;2003;N;40;22;25;26;07/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 09:01;9;09:01;aoû;2003;D;40;24;25;26.75;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 10:01;10;10:01;aoû;2003;D;40;30.5;25;27.75;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 11:01;11;11:01;aoû;2003;D;40;38.5;25;28.66666667;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 12:01;12;12:01;aoû;2003;D;40;45.5;25.5;28.16666667;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 13:01;13;13:01;aoû;2003;D;40;49.5;26;28.16666667;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 14:01;14;14:01;aoû;2003;D;40;53;26.5;29;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 15:01;15;15:01;aoû;2003;D;40;56.5;27;29.83333333;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 16:01;16;16:01;aoû;2003;D;40;54.5;27.5;29.83333333;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 17:01;17;17:01;aoû;2003;D;40;54.5;27.5;30.58333333;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 18:01;18;18:01;aoû;2003;D;40;49.5;28;31;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 19:01;19;19:01;aoû;2003;D;40;44;28;29.83333333;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 20:01;20;20:01;aoû;2003;D;40;36;27.5;30.5;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 21:01;21;21:01;aoû;2003;D;40;30.5;27.5;29.83333333;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 22:01;22;22:01;aoû;2003;N;40;28;27;29.33333333;08/08/2003;VHD;;;;;;;;;;
40;08/08/2003;08/08/2003;08/08/2003 23:01;23;23:01;aoû;2003;N;40;26;27;28.33333333;08/08/2003;VHD;;;;;;;;;;
40;09/08/2003;09/08/2003;09/08/2003 00:01;0;00:01;aoû;2003;N;41;24.5;26.5;27.83333333;08/08/2003;VHD;;;;;;;;;;
40;09/08/2003;09/08/2003;09/08/2003 01:01;1;01:01;aoû;2003;N;41;23.5;26;27.41666667;08/08/2003;VHD;;;;;;;;;;
40;09/08/2003;09/08/2003;09/08/2003 02:01;2;02:01;aoû;2003;N;41;22.5;26;26.66666667;08/08/2003;VHD;;;;;;;;;;
40;09/08/2003;09/08/2003;09/08/2003 03:01;3;03:01;aoû;2003;N;41;22;25.5;26.16666667;08/08/2003;VHD;;;;;;;;;;
40;09/08/2003;09/08/2003;09/08/2003 04:01;4;04:01;aoû;2003;N;41;22;25;25.66666667;08/08/2003;VHD;;;;;;;;;;
40;09/08/2003;09/08/2003;09/08/2003 05:01;5;05:01;aoû;2003;N;41;21;25;25.25;08/08/2003;VHD;;;;;;;;;;
40;09/08/2003;09/08/2003;09/08/2003 06:01;6;06:01;aoû;2003;N;41;20.5;24.5;24.83333333;08/08/2003;VHD;;;;;;;;;;
40;09/08/2003;09/08/2003;09/08/2003 07:01;7;07:01;aoû;2003;N;41;20.5;24.5;24.58333333;08/08/2003;VHD;;;;;;;;;;
40;09/08/2003;09/08/2003;09/08/2003 08:01;8;08:01;aoû;2003;N;41;21.5;24.5;24.33333333;08/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 09:01;9;09:01;aoû;2003;D;41;23.5;24.5;24.41666667;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 10:01;10;10:01;aoû;2003;D;41;30.5;25;25.41666667;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 11:01;11;11:01;aoû;2003;D;41;40.5;25;27.08333333;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 12:01;12;12:01;aoû;2003;D;41;48;25.5;28.91666667;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 13:01;13;13:01;aoû;2003;D;41;54;25.5;30.5;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 14:01;14;14:01;aoû;2003;D;41;57;26;30.75;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 15:01;15;15:01;aoû;2003;D;41;56.5;26.5;30.83333333;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 16:01;16;16:01;aoû;2003;D;41;56.5;26.5;31.75;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 17:01;17;17:01;aoû;2003;D;41;56.5;27;32.16666667;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 18:01;18;18:01;aoû;2003;D;41;46.5;27;32.33333333;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 19:01;19;19:01;aoû;2003;D;41;41.5;27;31.58333333;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 20:01;20;20:01;aoû;2003;D;41;32.5;27;31;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 21:01;21;21:01;aoû;2003;D;41;28.5;27;29.91666667;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 22:01;22;22:01;aoû;2003;N;41;25.5;26.5;29.08333333;09/08/2003;VHD;;;;;;;;;;
41;09/08/2003;09/08/2003;09/08/2003 23:01;23;23:01;aoû;2003;N;41;24.5;26.5;27.33333333;09/08/2003;VHD;;;;;;;;;;
41;10/08/2003;10/08/2003;10/08/2003 00:01;0;00:01;aoû;2003;N;42;23;26;27.08333333;09/08/2003;VHD;;;;;;;;;;
41;10/08/2003;10/08/2003;10/08/2003 01:01;1;01:01;aoû;2003;N;42;23;25.5;25.83333333;09/08/2003;VHD;;;;;;;;;;
41;10/08/2003;10/08/2003;10/08/2003 02:01;2;02:01;aoû;2003;N;42;22;25.5;25.66666667;09/08/2003;VHD;;;;;;;;;;
41;10/08/2003;10/08/2003;10/08/2003 03:01;3;03:01;aoû;2003;N;42;21;25;24.66666667;09/08/2003;VHD;;;;;;;;;;
41;10/08/2003;10/08/2003;10/08/2003 04:01;4;04:01;aoû;2003;N;42;20;24.5;24.16666667;09/08/2003;VHD;;;;;;;;;;
41;10/08/2003;10/08/2003;10/08/2003 05:01;5;05:01;aoû;2003;N;42;19.5;24;23.66666667;09/08/2003;VHD;;;;;;;;;;
41;10/08/2003;10/08/2003;10/08/2003 06:01;6;06:01;aoû;2003;N;42;19;24;23.33333333;09/08/2003;VHD;;;;;;;;;;
41;10/08/2003;10/08/2003;10/08/2003 07:01;7;07:01;aoû;2003;N;42;19;24;23.25;09/08/2003;VHD;;;;;;;;;;
41;10/08/2003;10/08/2003;10/08/2003 08:01;8;08:01;aoû;2003;N;42;20.5;24;22.83333333;09/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 09:01;9;09:01;aoû;2003;D;42;23.5;24;23.41666667;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 10:01;10;10:01;aoû;2003;D;42;30.5;24;24.75;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 11:01;11;11:01;aoû;2003;D;42;36;24.5;27.16666667;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 12:01;12;12:01;aoû;2003;D;42;46;25;28.33333333;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 13:01;13;13:01;aoû;2003;D;42;51.5;25.5;29.5;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 14:01;14;14:01;aoû;2003;D;42;55;26;30.41666667;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 15:01;15;15:01;aoû;2003;D;42;56;27;30.41666667;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 16:01;16;16:01;aoû;2003;D;42;54;27;30.58333333;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 17:01;17;17:01;aoû;2003;D;42;52;27.5;30.66666667;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 18:01;18;18:01;aoû;2003;D;42;48.5;27.5;30.66666667;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 19:01;19;19:01;aoû;2003;D;42;46;26.5;29.25;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 20:01;20;20:01;aoû;2003;D;42;36.5;26.5;29.08333333;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 21:01;21;21:01;aoû;2003;D;42;31;26.5;28.91666667;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 22:01;22;22:01;aoû;2003;N;42;27.5;27;28.66666667;10/08/2003;VHD;;;;;;;;;;
42;10/08/2003;10/08/2003;10/08/2003 23:01;23;23:01;aoû;2003;N;42;25;26.5;27.41666667;10/08/2003;VHD;;;;;;;;;;
42;11/08/2003;11/08/2003;11/08/2003 00:01;0;00:01;aoû;2003;N;43;23.5;26.5;26.75;10/08/2003;VHD;;;;;;;;;;
42;11/08/2003;11/08/2003;11/08/2003 01:01;1;01:01;aoû;2003;N;43;22.5;26;26.41666667;10/08/2003;VHD;;;;;;;;;;
42;11/08/2003;11/08/2003;11/08/2003 02:01;2;02:01;aoû;2003;N;43;21;25.5;26.41666667;10/08/2003;VHD;;;;;;;;;;
42;11/08/2003;11/08/2003;11/08/2003 03:01;3;03:01;aoû;2003;N;43;21.5;25.5;25.25;10/08/2003;VHD;;;;;;;;;;
42;11/08/2003;11/08/2003;11/08/2003 04:01;4;04:01;aoû;2003;N;43;22.5;25;25.08333333;10/08/2003;VHD;;;;;;;;;;
42;11/08/2003;11/08/2003;11/08/2003 05:01;5;05:01;aoû;2003;N;43;23.5;25;24.58333333;10/08/2003;VHD;;;;;;;;;;
42;11/08/2003;11/08/2003;11/08/2003 06:01;6;06:01;aoû;2003;N;43;23.5;25;24.83333333;10/08/2003;VHD;;;;;;;;;;
42;11/08/2003;11/08/2003;11/08/2003 07:01;7;07:01;aoû;2003;N;43;23.5;25;24.66666667;10/08/2003;VHD;;;;;;;;;;
42;11/08/2003;11/08/2003;11/08/2003 08:01;8;08:01;aoû;2003;N;43;24;25;24.25;10/08/2003;VHD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 09:01;9;09:01;aoû;2003;D;43;26;24.5;24.41666667;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 10:01;10;10:01;aoû;2003;D;43;28;24.5;25.08333333;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 11:01;11;11:01;aoû;2003;D;43;36;25;28.75;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 12:01;12;12:01;aoû;2003;D;43;42.5;25.5;29.5;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 13:01;13;13:01;aoû;2003;D;43;48;25.5;29.08333333;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 14:01;14;14:01;aoû;2003;D;43;51.5;26;30;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 15:01;15;15:01;aoû;2003;D;43;51;26.5;30.83333333;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 16:01;16;16:01;aoû;2003;D;43;50.5;26.5;30.5;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 17:01;17;17:01;aoû;2003;D;43;47;26.5;30.08333333;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 18:01;18;18:01;aoû;2003;D;43;43;27;30.75;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 19:01;19;19:01;aoû;2003;D;43;38.5;27;31;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 20:01;20;20:01;aoû;2003;D;43;31.5;26.5;30;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 21:01;21;21:01;aoû;2003;D;43;27.5;26.5;28.58333333;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 22:01;22;22:01;aoû;2003;N;43;25;26;27.83333333;11/08/2003;HD;;;;;;;;;;
43;11/08/2003;11/08/2003;11/08/2003 23:01;23;23:01;aoû;2003;N;43;23;26;26.91666667;11/08/2003;HD;;;;;;;;;;
43;12/08/2003;12/08/2003;12/08/2003 00:01;0;00:01;aoû;2003;N;44;22;25.5;26.41666667;11/08/2003;HD;;;;;;;;;;
43;12/08/2003;12/08/2003;12/08/2003 01:01;1;01:01;aoû;2003;N;44;21;25;25.25;11/08/2003;HD;;;;;;;;;;
43;12/08/2003;12/08/2003;12/08/2003 02:01;2;02:01;aoû;2003;N;44;20.5;25;25.5;11/08/2003;HD;;;;;;;;;;
43;12/08/2003;12/08/2003;12/08/2003 03:01;3;03:01;aoû;2003;N;44;20;24.5;24.58333333;11/08/2003;HD;;;;;;;;;;
43;12/08/2003;12/08/2003;12/08/2003 04:01;4;04:01;aoû;2003;N;44;19.5;24.5;24.16666667;11/08/2003;HD;;;;;;;;;;
43;12/08/2003;12/08/2003;12/08/2003 05:01;5;05:01;aoû;2003;N;44;19;24;23.91666667;11/08/2003;HD;;;;;;;;;;
43;12/08/2003;12/08/2003;12/08/2003 06:01;6;06:01;aoû;2003;N;44;18.5;24;23.66666667;11/08/2003;HD;;;;;;;;;;
43;12/08/2003;12/08/2003;12/08/2003 07:01;7;07:01;aoû;2003;N;44;18;23.5;23;11/08/2003;HD;;;;;;;;;;
43;12/08/2003;12/08/2003;12/08/2003 08:01;8;08:01;aoû;2003;N;44;19.5;23.5;22.83333333;11/08/2003;HD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 09:01;9;09:01;aoû;2003;D;44;21.5;23.5;23.25;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 10:01;10;10:01;aoû;2003;D;44;27.5;24;26.16666667;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 11:01;11;11:01;aoû;2003;D;44;38;24.5;28.66666667;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 12:01;12;12:01;aoû;2003;D;44;44.5;25;29.91666667;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 13:01;13;13:01;aoû;2003;D;44;49.5;25.5;30.25;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 14:01;14;14:01;aoû;2003;D;44;53;26;30.83333333;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 15:01;15;15:01;aoû;2003;D;44;54.5;26.5;31;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 16:01;16;16:01;aoû;2003;D;44;52;26.5;30.58333333;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 17:01;17;17:01;aoû;2003;D;44;49.5;27;31.91666667;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 18:01;18;18:01;aoû;2003;D;44;45;27;31.33333333;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 19:01;19;19:01;aoû;2003;D;44;39.5;27;30.75;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 20:01;20;20:01;aoû;2003;D;44;33;27;31.41666667;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 21:01;21;21:01;aoû;2003;D;44;27.5;25.5;28.75;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 22:01;22;22:01;aoû;2003;N;44;25;24.5;27.5;12/08/2003;VHD;;;;;;;;;;
44;12/08/2003;12/08/2003;12/08/2003 23:01;23;23:01;aoû;2003;N;44;23.5;25;26.41666667;12/08/2003;VHD;;;;;;;;;;
44;13/08/2003;13/08/2003;13/08/2003 00:01;0;00:01;aoû;2003;N;45;22;25;26.41666667;12/08/2003;VHD;;;;;;;;;;
44;13/08/2003;13/08/2003;13/08/2003 01:01;1;01:01;aoû;2003;N;45;21.5;25;25.58333333;12/08/2003;VHD;;;;;;;;;;
44;13/08/2003;13/08/2003;13/08/2003 02:01;2;02:01;aoû;2003;N;45;20.5;24.5;24.25;12/08/2003;VHD;;;;;;;;;;
44;13/08/2003;13/08/2003;13/08/2003 03:01;3;03:01;aoû;2003;N;45;20;24;24.25;12/08/2003;VHD;;;;;;;;;;
44;13/08/2003;13/08/2003;13/08/2003 04:01;4;04:01;aoû;2003;N;45;19;24;23.33333333;12/08/2003;VHD;;;;;;;;;;
44;13/08/2003;13/08/2003;13/08/2003 05:01;5;05:01;aoû;2003;N;45;19;24;22.91666667;12/08/2003;VHD;;;;;;;;;;
44;13/08/2003;13/08/2003;13/08/2003 06:01;6;06:01;aoû;2003;N;45;18.5;23.5;22.58333333;12/08/2003;VHD;;;;;;;;;;
44;13/08/2003;13/08/2003;13/08/2003 07:01;7;07:01;aoû;2003;N;45;18;23.5;22.66666667;12/08/2003;VHD;;;;;;;;;;
44;13/08/2003;13/08/2003;13/08/2003 08:01;8;08:01;aoû;2003;N;45;18.5;23;22.5;12/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 09:01;9;09:01;aoû;2003;D;45;21.5;23.5;22.75;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 10:01;10;10:01;aoû;2003;D;45;28.5;24;26.41666667;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 11:01;11;11:01;aoû;2003;D;45;41.5;24.5;27.75;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 12:01;12;12:01;aoû;2003;D;45;47;25;29.5;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 13:01;13;13:01;aoû;2003;D;45;51.5;25;30.08333333;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 14:01;14;14:01;aoû;2003;D;45;54.5;25.5;31.33333333;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 15:01;15;15:01;aoû;2003;D;45;56;26;32.08333333;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 16:01;16;16:01;aoû;2003;D;45;44;26;31.58333333;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 17:01;17;17:01;aoû;2003;D;45;37.5;26;30.58333333;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 18:01;18;18:01;aoû;2003;D;45;34;26;29.25;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 19:01;19;19:01;aoû;2003;D;45;32;26;28.58333333;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 20:01;20;20:01;aoû;2003;D;45;31;26;28.16666667;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 21:01;21;21:01;aoû;2003;D;45;28;26;27.83333333;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 22:01;22;22:01;aoû;2003;N;45;26;26;26.91666667;13/08/2003;VHD;;;;;;;;;;
45;13/08/2003;13/08/2003;13/08/2003 23:01;23;23:01;aoû;2003;N;45;25;25.5;26.91666667;13/08/2003;VHD;;;;;;;;;;
45;14/08/2003;14/08/2003;14/08/2003 00:01;0;00:01;aoû;2003;N;46;24.5;25.5;25.91666667;13/08/2003;VHD;;;;;;;;;;
45;14/08/2003;14/08/2003;14/08/2003 01:01;1;01:01;aoû;2003;N;46;24.5;25.5;25.5;13/08/2003;VHD;;;;;;;;;;
45;14/08/2003;14/08/2003;14/08/2003 02:01;2;02:01;aoû;2003;N;46;22.5;25;24.91666667;13/08/2003;VHD;;;;;;;;;;
45;14/08/2003;14/08/2003;14/08/2003 03:01;3;03:01;aoû;2003;N;46;21.5;25;24.58333333;13/08/2003;VHD;;;;;;;;;;
45;14/08/2003;14/08/2003;14/08/2003 04:01;4;04:01;aoû;2003;N;46;22;24.5;24.08333333;13/08/2003;VHD;;;;;;;;;;
45;14/08/2003;14/08/2003;14/08/2003 05:01;5;05:01;aoû;2003;N;46;22;24;24;13/08/2003;VHD;;;;;;;;;;
45;14/08/2003;14/08/2003;14/08/2003 06:01;6;06:01;aoû;2003;N;46;21;24;23.41666667;13/08/2003;VHD;;;;;;;;;;
45;14/08/2003;14/08/2003;14/08/2003 07:01;7;07:01;aoû;2003;N;46;21;24;23.25;13/08/2003;VHD;;;;;;;;;;
45;14/08/2003;14/08/2003;14/08/2003 08:01;8;08:01;aoû;2003;N;46;22;23.5;23.08333333;13/08/2003;VHD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 09:01;9;09:01;aoû;2003;D;46;23;23.5;23;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 10:01;10;10:01;aoû;2003;D;46;24.5;23.5;23;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 11:01;11;11:01;aoû;2003;D;46;28.5;23.5;24;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 12:01;12;12:01;aoû;2003;D;46;28;23.5;24.41666667;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 13:01;13;13:01;aoû;2003;D;46;30.5;23.5;25.5;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 14:01;14;14:01;aoû;2003;D;46;32;23.5;25.58333333;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 15:01;15;15:01;aoû;2003;D;46;36.5;23.5;26.25;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 16:01;16;16:01;aoû;2003;D;46;36;23.5;28.33333333;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 17:01;17;17:01;aoû;2003;D;46;33.5;23.5;27.33333333;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 18:01;18;18:01;aoû;2003;D;46;30.5;23.5;26.83333333;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 19:01;19;19:01;aoû;2003;D;46;29.5;23.5;26.33333333;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 20:01;20;20:01;aoû;2003;D;46;25.5;23.5;24.75;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 21:01;21;21:01;aoû;2003;D;46;23.5;23;24;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 22:01;22;22:01;aoû;2003;N;46;21;23;23.25;14/08/2003;HD;;;;;;;;;;
46;14/08/2003;14/08/2003;14/08/2003 23:01;23;23:01;aoû;2003;N;46;21.5;23;23.16666667;14/08/2003;HD;;;;;;;;;;
46;15/08/2003;15/08/2003;15/08/2003 00:01;0;00:01;aoû;2003;N;47;22;23;23.25;14/08/2003;HD;;;;;;;;;;
46;15/08/2003;15/08/2003;15/08/2003 01:01;1;01:01;aoû;2003;N;47;22;23;23.25;14/08/2003;HD;;;;;;;;;;
46;15/08/2003;15/08/2003;15/08/2003 02:01;2;02:01;aoû;2003;N;47;21.5;22.5;23;14/08/2003;HD;;;;;;;;;;
